FISCAL_YEAR,PRODUCT,CONVEYANCE,ORIGIN,COUNT_OF_LINES,SUM_OF_MSRP,duty_rate,product_complexity,hts_chapter,country_seizure_history,country_avg_seizure_value,product_seizure_history,conveyance_seizure_history,log_declared_value,line_count_log,line_complexity_score,line_risk_tier,complexity_bonus,declared_value_category,declared_line_category,tariff_evasion_incentive,high_value_shipment,complex_shipment,extremely_complex,very_complex,is_china,is_hong_kong,is_vietnam,is_mexico,is_express,is_air_freight,is_vessel,high_duty_product,complex_product,is_clothing,is_electronics,is_jewelry,fiscal_year_trend,china_clothing,china_electronics,express_clothing,high_duty_express,significant_seizure,repeat_country,repeat_product,high_risk_seizure
2021,Electronics,Express Consignment,Republic of Chile,1,6225,2.1,High,85,17,57731.41176470588,254,1448,8.736489351001554,0.6931471805599453,1,0,0.0,1,0,0.18346627637103263,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0
2021,Electronics,Express Consignment,Republic of Colombia,3,6256,2.1,High,85,105,596276.8285714285,254,1448,8.741456115998364,1.3862943611198906,1,0,0.0,1,0,0.18357057843596564,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2021,Electronics,Express Consignment,Republic of Korea,5,92377,2.1,High,85,102,2899829.205882353,254,1448,11.43364413404251,1.791759469228055,2,1,0.0,3,0,0.24010652681489272,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2021,Electronics,Express Consignment,Republic of Singapore,11,167468,2.1,High,85,111,623126.0360360361,254,1448,12.02855353849197,2.4849066497880004,4,2,0.7419373447293773,4,2,0.44001271884729304,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,1,1,1,1
2021,Electronics,Express Consignment,Republic of the Philippines,1,27986,2.1,High,85,138,1315450.7536231885,254,1448,10.23949539562907,0.6931471805599453,1,0,0.0,2,0,0.21502940330821046,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2021,Electronics,Express Consignment,Socialist Republic of Vietnam,1,39800,2.1,High,85,145,961935.6965517241,254,1448,10.591647316585027,0.6931471805599453,1,0,0.0,2,0,0.2224245936482856,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2021,Electronics,Express Consignment,Taiwan,4,9570,2.1,High,85,88,319837.6818181818,254,1448,9.166492972195906,1.6094379124341003,1,0,0.0,1,0,0.19249635241611404,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0
2021,Electronics,Express Consignment,United Arab Emirates,12,38769,2.1,High,85,120,509279.625,254,1448,10.565402030664975,2.5649493574615367,4,2,0.7884573603642702,2,2,0.396811191565958,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2021,Electronics,Express Consignment,United Kingdom of Great Britain and Northern Ireland,1,1900,2.1,High,85,86,127475.40697674418,254,1448,7.550135342488429,0.6931471805599453,1,0,0.0,1,0,0.15855284219225702,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0
2021,Electronics,Express Consignment,United States of America,2,10921,2.1,High,85,197,300035.71065989847,254,1448,9.298534382712099,1.0986122886681098,1,0,0.0,2,0,0.19526922203695407,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2021,Electronics,Express Consignment,Unknown,157,3115810,2.1,High,85,345,1934068.895652174,254,1448,14.952000029447712,5.062595033026967,10,5,2.8154087194227095,4,4,1.1980078169884318,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,1,1,1,1
2021,Electronics,Mail,Hong Kong Special Administrative Region,194,3063605,2.1,High,85,284,8244237.552816901,254,945,14.935103211495877,5.272999558563747,10,5,3.0155349008501706,4,4,1.259420992064784,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,1,1
2021,Electronics,Mail,Kingdom of the Netherlands,5,5243,2.1,High,85,43,717691.0697674418,254,945,8.56483984488359,1.791759469228055,2,1,0.0,1,0,0.1798616367425554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0
2021,Electronics,Mail,People's Republic of China,22,103454,2.1,High,85,472,14582791.302966101,254,945,11.546892014533501,3.1354942159291497,4,2,1.1631508098056809,4,2,0.5245310450515148,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,1,1
2021,Electronics,Mail,Republic of Singapore,1,10173,2.1,High,85,111,623126.0360360361,254,945,9.22759072538271,0.6931471805599453,1,0,0.0,2,0,0.19377940523303694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2021,Electronics,Mail,Russian Federation,2,6788,2.1,High,85,32,27191.9375,254,945,8.823058934301647,1.0986122886681098,1,0,0.0,1,0,0.18528423762033458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0
2021,Electronics,Mail,United States of America,1,4425,2.1,High,85,197,300035.71065989847,254,945,8.395251520610994,0.6931471805599453,1,0,0.0,1,0,0.17630028193283087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2021,Electronics,Mail,Unknown,2,418924,2.1,High,85,345,1934068.895652174,254,945,12.945447185268925,1.0986122886681098,1,0,0.0,4,0,0.27185439089064745,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,1,1
2021,Electronics,No Transportation Involved,Federal Republic of Germany,2,330,2.1,High,85,49,44120.28571428572,254,372,5.802118375377063,1.0986122886681098,1,0,0.0,0,0,0.12184448588291832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0
2021,Electronics,No Transportation Involved,People's Republic of China,54,1092383,2.1,High,85,472,14582791.302966101,254,372,13.903873021824845,4.007333185232471,8,4,1.8562979903656263,4,4,0.8339856959812804,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,1,1
2021,Electronics,No Transportation Involved,United Mexican States,226,37290,2.1,High,85,170,261079.97647058824,254,372,10.526507289654278,5.424950017481403,10,5,3.1612467120315646,2,4,0.9198712708132534,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2021,Electronics,No Transportation Involved,United States of America,6,14159,2.1,High,85,197,300035.71065989847,254,372,9.558176367247711,1.9459101490553132,2,1,0.0,2,1,0.2007217037122019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2021,Electronics,No Transportation Involved,Unknown,46,154276,2.1,High,85,345,1934068.895652174,254,372,11.946504966968469,3.8501476017100584,6,3,1.7227665977411035,4,3,0.6830784383600086,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,1,1
2021,Electronics,Other,Hong Kong Special Administrative Region,1,11970,2.1,High,85,284,8244237.552816901,254,81,9.39024233725137,0.6931471805599453,1,0,0.0,2,0,0.19719508908227878,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2021,Electronics,Other,People's Republic of China,6,530100,2.1,High,85,472,14582791.302966101,254,81,13.18082283341064,1.9459101490553132,2,1,0.0,4,1,0.27679727950162347,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,1,1
2021,Electronics,Train,People's Republic of China,28,1664734,2.1,High,85,472,14582791.302966101,254,31,14.325176509570358,3.367295829986474,6,3,1.33500106673234,4,3,0.7024353510504927,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,1,1
2021,Footwear,Auto,United Mexican States,27,119385,15.2,Medium,64,170,261079.97647058824,544,143,11.690117220134653,3.332204510175204,6,3,1.308332819650179,4,3,4.10167154920877,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,1
2021,Footwear,Auto,United States of America,23,35035,15.2,Medium,64,197,300035.71065989847,544,143,10.464131383282979,3.1780538303479458,4,2,1.1939224684724346,2,2,3.4895389291344743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Auto,Unknown,3,1320,15.2,Medium,64,345,1934068.895652174,544,143,7.186144304522325,1.3862943611198906,1,0,0.0,1,0,1.0922939342873934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Commercial Air,Argentine Republic,1,1980,15.2,Medium,64,4,8932.5,544,1047,7.591357046698551,0.6931471805599453,1,0,0.0,1,0,1.1538862710981796,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Co-operative Republic of Guyana,6,8108,15.2,Medium,64,4,23273.75,544,1047,9.000729834944558,1.9459101490553132,2,1,0.0,1,1,1.3681109349115728,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Dominican Republic,12,33050,15.2,Medium,64,103,334914.5048543689,544,1047,10.405807102008175,2.5649493574615367,4,2,0.7884573603642702,2,2,2.8287720299218324,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Commercial Air,Federal Democratic Republic of Ethiopia,4,4485,15.2,Medium,64,13,15613.846153846154,544,1047,8.408716715080153,1.6094379124341003,1,0,0.0,1,0,1.2781249406921833,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Federal Republic of Nigeria,77,204979,15.2,Medium,64,95,169082.52631578947,544,1047,12.230667692385554,4.356708826689592,8,4,2.163323025660538,4,4,5.8808120150399,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1
2021,Footwear,Commercial Air,Federative Republic of Brazil,7,1245,15.2,Medium,64,26,30718.384615384617,544,1047,7.1276936993473985,2.0794415416798357,2,1,0.0,1,1,1.0834094423008045,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Hong Kong Special Administrative Region,272,3259227,15.2,Medium,64,284,8244237.552816901,544,1047,14.997000915483067,5.60947179518496,10,5,3.339321977944068,4,4,9.891675982722052,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,1,1
2021,Footwear,Commercial Air,Japan,1,120,15.2,Medium,64,47,14714.510638297872,544,1047,4.795790545596741,0.6931471805599453,1,0,0.0,0,0,0.7289601629307046,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Kingdom of Bahrain,11,3685,15.2,Medium,64,42,172736.30952380953,544,1047,8.212297138229768,2.4849066497880004,4,2,0.7419373447293773,1,2,2.1744066748066873,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Kingdom of Saudi Arabia,29,10498,15.2,Medium,64,57,420723.94736842107,544,1047,9.259035293514941,3.4011973816621555,6,3,1.3609765531356006,2,3,3.322775515361854,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Malaysia,37,40375,15.2,Medium,64,96,637294.28125,544,1047,10.605990828020099,3.6375861597263857,6,3,1.547562508716013,2,3,4.106952539389986,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Mongolia,13,3835,15.2,Medium,64,8,14876.75,544,1047,8.252185436003328,2.6390573296152584,4,2,0.832909122935104,1,2,2.29907690741001,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,People's Republic of China,633,9246290,15.2,Medium,64,472,14582791.302966101,544,1047,16.039733056104478,6.452048954437226,10,5,4.163559631243574,4,4,12.588961951872479,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,1,1
2021,Footwear,Commercial Air,Republic of Benin,11,8418,15.2,Medium,64,2,4211.5,544,1047,9.038246335337664,2.4849066497880004,4,2,0.7419373447293773,1,2,2.3930969410029936,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1
2021,Footwear,Commercial Air,Republic of Cameroon,5,8800,15.2,Medium,64,24,41624.916666666664,544,1047,9.082620630373812,1.791759469228055,2,1,0.0,1,0,1.3805583358168194,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Republic of Colombia,128,390583,15.2,Medium,64,105,596276.8285714285,544,1047,12.875398333964117,4.859812404361672,10,5,2.624668592163159,4,4,7.093695896811859,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,1,1
2021,Footwear,Commercial Air,Republic of Ghana,2,13280,15.2,Medium,64,33,56003.84848484849,544,1047,9.49408972140025,1.0986122886681098,1,0,0.0,2,0,1.4431016376528378,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Republic of Guatemala,1,5,15.2,Medium,64,20,6345.6,544,1047,1.791759469228055,0.6931471805599453,1,0,0.0,0,0,0.2723474393226643,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Republic of Indonesia,7,840,15.2,Medium,64,28,23067.821428571428,544,1047,6.734591659972948,2.0794415416798357,2,1,0.0,0,1,1.023657932315888,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Republic of Iraq,3,4350,15.2,Medium,64,42,145125.09523809524,544,1047,8.37816098272068,1.3862943611198906,1,0,0.0,1,0,1.2734804693735433,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Republic of Korea,98,1902658,15.2,Medium,64,102,2899829.205882353,544,1047,14.45876293947026,4.59511985013459,8,4,2.379546134130174,4,4,7.427336572251484,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,1,1
2021,Footwear,Commercial Air,Republic of Liberia,7,2797,15.2,Medium,64,17,39341.58823529412,544,1047,7.936660155225426,2.0794415416798357,2,1,0.0,1,1,1.2063723435942648,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Republic of Panama,3,5535,15.2,Medium,64,17,272087.9411764706,544,1047,8.619027497297505,1.3862943611198906,1,0,0.0,1,0,1.3100921795892209,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,Republic of Singapore,19,10055,15.2,Medium,64,111,623126.0360360361,544,1047,9.215924750270084,2.995732273553991,4,2,1.0647107369924282,2,2,2.8922892550459296,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Commercial Air,Republic of Turkiye,245,366804,15.2,Medium,64,137,1184784.781021898,544,1047,12.812585650678301,5.5053315359323625,10,5,3.2386784521643803,4,4,8.25488146853418,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,1,1
2021,Footwear,Commercial Air,Republic of Uganda,18,100100,15.2,Medium,64,20,47089.2,544,1047,11.513934955263402,2.9444389791664403,4,2,1.0296194171811581,4,2,3.5520737049112476,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1
2021,Footwear,Commercial Air,Republic of the Philippines,2,116,15.2,Medium,64,138,1315450.7536231885,544,1047,4.762173934797756,1.0986122886681098,1,0,0.0,0,0,0.7238504380892589,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Commercial Air,Socialist Republic of Vietnam,26,116400,15.2,Medium,64,145,961935.6965517241,544,1047,11.664796405307863,3.295836866004329,6,3,1.2809338454620642,4,3,4.04420759603622,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,1,1
2021,Footwear,Commercial Air,Taiwan,16,5419,15.2,Medium,64,88,319837.6818181818,544,1047,8.597851094433691,2.833213344056216,4,2,0.9555114450274363,1,2,2.5556058251066265,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,United Arab Emirates,25,47960,15.2,Medium,64,120,509279.625,544,1047,10.778143459633002,3.258096538021482,6,3,1.252762968495368,2,2,3.69065157315875,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Commercial Air,United Mexican States,9,11540,15.2,Medium,64,170,261079.97647058824,544,1047,9.353661191420406,2.302585092994046,2,1,0.0,2,1,1.4217565010959015,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Commercial Air,United Republic of Tanzania,6,6840,15.2,Medium,64,25,21458.28,544,1047,8.830689198760998,1.9459101490553132,2,1,0.0,1,1,1.3422647582116716,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2021,Footwear,Commercial Air,United States of America,9,39805,15.2,Medium,64,197,300035.71065989847,544,1047,10.591772933679167,2.302585092994046,2,1,0.0,2,1,1.6099494859192334,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Commercial Air,Unknown,159,332003,15.2,Medium,64,345,1934068.895652174,544,1047,12.712902296018818,5.075173815233827,10,5,2.8273136219290276,4,4,7.395752148034456,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,1,1
2021,Footwear,Commercial Truck,Canada,1,1400,15.2,Medium,64,107,56862.40186915888,544,147,7.244941546337007,0.6931471805599453,1,0,0.0,1,0,1.101231115043225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Commercial Truck,Unknown,3,1470,15.2,Medium,64,345,1934068.895652174,544,147,7.293697720601438,1.3862943611198906,1,0,0.0,1,0,1.1086420535314185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Commercial Vessel,Dominican Republic,1,11700,15.2,Medium,64,103,334914.5048543689,544,300,9.367429587218957,0.6931471805599453,1,0,0.0,2,0,1.4238492972572814,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Commercial Vessel,People's Republic of China,280,36537289,15.2,Medium,64,472,14582791.302966101,544,300,17.41384394086545,5.638354669333745,10,5,3.367295829986474,4,4,11.559814020100493,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,1,1
2021,Footwear,Commercial Vessel,United States of America,1,14400,15.2,Medium,64,197,300035.71065989847,544,300,9.575052927597383,0.6931471805599453,1,0,0.0,2,0,1.4554080449948024,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,1
2021,Footwear,Express Consignment,Canada,5,2515,15.2,Medium,64,107,56862.40186915888,544,1448,7.830425617820331,1.791759469228055,2,1,0.0,1,0,1.1902246939086902,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,1,1
2021,Footwear,Express Consignment,Commonwealth of Australia,2,2535,15.2,Medium,64,9,10424.777777777777,544,1448,7.8383433155571165,1.0986122886681098,1,0,0.0,1,0,1.1914281839646816,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Dominican Republic,9,15632,15.2,Medium,64,103,334914.5048543689,544,1448,9.657139343577324,2.302585092994046,2,1,0.0,2,1,1.4678851802237531,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,1,1
2021,Footwear,Express Consignment,Federal Republic of Germany,1,2200,15.2,Medium,64,49,44120.28571428572,544,1448,7.696667081526462,0.6931471805599453,1,0,0.0,1,0,1.1698933963920222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Federal Republic of Nigeria,16,14960,15.2,Medium,64,95,169082.52631578947,544,1448,9.613202094214232,2.833213344056216,4,2,0.9555114450274363,2,2,2.8574064612268426,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Federative Republic of Brazil,4,3455,15.2,Medium,64,26,30718.384615384617,544,1448,8.147867129923947,1.6094379124341003,1,0,0.0,1,0,1.2384758037484398,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Hong Kong Special Administrative Region,1482,5557424,15.2,Medium,64,284,8244237.552816901,544,1448,15.530645429452774,7.301822342137932,10,5,5.005287687769661,4,4,14.176431054652552,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1
2021,Footwear,Express Consignment,Islamic Republic of Pakistan,1,825,15.2,Medium,64,54,227779.8148148148,544,1448,6.716594773520978,0.6931471805599453,1,0,0.0,0,0,1.0209224055751884,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Italian Republic,8,6830,15.2,Medium,64,60,34702.61666666667,544,1448,8.82922635473185,2.1972245773362196,2,1,0.0,1,1,1.342042405919241,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Jamaica,1,750,15.2,Medium,64,10,7230.2,544,1448,6.621405651764134,0.6931471805599453,1,0,0.0,0,0,1.0064536590681485,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Japan,2,1645,15.2,Medium,64,47,14714.510638297872,544,1448,7.406103381237015,1.0986122886681098,1,0,0.0,1,0,1.1257277139480264,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Kingdom of Bahrain,109,95967,15.2,Medium,64,42,172736.30952380953,544,1448,11.471770081548735,4.700480365792417,10,5,2.4765384001174837,3,4,6.0620714792851045,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Kingdom of Cambodia,1,1090,15.2,Medium,64,32,94357.4375,544,1448,6.994849985833071,0.6931471805599453,1,0,0.0,1,0,1.0632171978466267,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Kingdom of Saudi Arabia,454,474246,15.2,Medium,64,57,420723.94736842107,544,1448,13.069483561999709,6.12029741895095,10,5,3.8372994592322094,4,4,9.609592876569627,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,0,1,1
2021,Footwear,Express Consignment,Kingdom of Spain,2,1252,15.2,Medium,64,21,7417.142857142857,544,1448,7.133295954896068,1.0986122886681098,1,0,0.0,1,0,1.0842609851442022,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Kingdom of Thailand,10,13200,15.2,Medium,64,125,997476.0,544,1448,9.488047863280759,2.3978952727983707,4,2,0.0,2,1,1.4421832752186754,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,1,1
2021,Footwear,Express Consignment,Kingdom of the Netherlands,10,3136,15.2,Medium,64,43,717691.0697674418,544,1448,8.051022208190679,2.3978952727983707,4,2,0.0,1,1,1.223755375644983,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Lao People's Democratic Republic,5,14258,15.2,Medium,64,31,205761.09677419355,544,1448,9.565143565282119,1.791759469228055,2,1,0.0,2,0,1.4539018219228819,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Lebanese Republic,1,1070,15.2,Medium,64,18,25353.222222222223,544,1448,6.976348070447749,0.6931471805599453,1,0,0.0,1,0,1.0604049067080579,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Malaysia,110,507838,15.2,Medium,64,96,637294.28125,544,1448,13.13791974719411,4.709530201312334,10,5,2.4849066497880004,4,4,6.959232431489431,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,0,1,1
2021,Footwear,Express Consignment,People's Republic of China,1520,4799256,15.2,Medium,64,472,14582791.302966101,544,1448,15.383971672229986,7.327123292259293,10,5,5.030437921392435,4,4,14.10135709538409,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1
2021,Footwear,Express Consignment,Republic of Colombia,1491,1295771,15.2,Medium,64,105,596276.8285714285,544,1448,14.074617214491651,7.307872780763706,10,5,5.011301738639416,4,4,12.860229181688002,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1
2021,Footwear,Express Consignment,Republic of Honduras,1,3200,15.2,Medium,64,24,18814.041666666668,544,1448,8.071218539969863,0.6931471805599453,1,0,0.0,1,0,1.226825218075419,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2021,Footwear,Express Consignment,Republic of Korea,114,592265,15.2,Medium,64,102,2899829.205882353,544,1448,13.291711137274522,4.74493212836325,10,5,2.517696472610991,4,4,7.106943218148331,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1
2021,Footwear,Express Consignment,Republic of Singapore,202,210220,15.2,Medium,64,111,623126.0360360361,544,1448,12.255914637287352,5.313205979041787,10,5,3.054001181677967,4,4,7.552194848160295,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1
2021,Footwear,Express Consignment,Republic of Turkiye,675,1902429,15.2,Medium,64,137,1184784.781021898,544,1448,14.458642574348563,6.516193076042964,10,5,4.22683374526818,4,4,11.48708397959319,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1
2021,Footwear,Express Consignment,Republic of the Philippines,173,524300,15.2,Medium,64,138,1315450.7536231885,544,1448,13.169821225863783,5.159055299214529,10,5,2.9069010598473755,4,4,7.820884652809807,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1
2021,Footwear,Express Consignment,Socialist Republic of Vietnam,126,525922,15.2,Medium,64,145,961935.6965517241,544,1448,13.172910093171403,4.844187086458591,10,5,2.6100697927420065,4,4,7.228378971099384,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1
